user_id,total_transactions,avg_spend,spend_std,late_night_ratio,month_end_ratio,salary_day_ratio,mobile_ratio,online_ratio,upi_ratio,impulse_risk_score,risk_level,cluster,behaviour_profile,recommendation,simulated_risk_score,risk_explanation,simulated_risk_if_late_night_increases
U190,134,1587.9776119402984,1112.863572196554,0.34328358208955223,0.1791044776119403,0.07462686567164178,0.7985074626865671,0.7014925373134329,0.3805970149253731,35,Medium,1,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U191,130,1587.3615384615384,1059.213815542629,0.2846153846153846,0.2230769230769231,0.06923076923076923,0.8076923076923077,0.5769230769230769,0.5076923076923077,0,Low,1,Controlled Planner,Disable one-click payments on mobile apps.,20,Frequent mobile purchases,20
U192,158,1896.1645569620252,1450.694162243153,0.3924050632911392,0.17088607594936708,0.13291139240506328,0.8291139240506329,0.6265822784810127,0.4810126582278481,35,Medium,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U193,142,1667.4859154929577,1210.1221539414087,0.4084507042253521,0.18309859154929578,0.1267605633802817,0.7816901408450704,0.6549295774647887,0.5352112676056338,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U194,176,1581.2613636363637,897.0094631680242,0.4034090909090909,0.21022727272727273,0.11931818181818182,0.7784090909090909,0.6534090909090909,0.4602272727272727,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U195,179,1575.2458100558658,1077.9345448858148,0.2849162011173184,0.20670391061452514,0.061452513966480445,0.8268156424581006,0.6089385474860335,0.5586592178770949,15,Low,1,Impulsive Micro-Spender,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U196,176,1808.1704545454545,1329.4863173128474,0.32954545454545453,0.23295454545454544,0.10227272727272728,0.7954545454545454,0.6136363636363636,0.48863636363636365,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U197,106,1924.377358490566,1661.6789527338512,0.3584905660377358,0.12264150943396226,0.1320754716981132,0.7358490566037735,0.6698113207547169,0.5094339622641509,35,Medium,0,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U198,103,1681.7572815533981,1089.4403804114152,0.2815533980582524,0.1262135922330097,0.07766990291262135,0.7669902912621359,0.6310679611650486,0.49514563106796117,15,Low,2,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U199,172,1622.5581395348838,1194.3707056709568,0.3372093023255814,0.20348837209302326,0.09302325581395349,0.8546511627906976,0.6162790697674418,0.5290697674418605,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U200,144,1705.0625,1115.4488902839357,0.3541666666666667,0.2361111111111111,0.0763888888888889,0.8055555555555556,0.7013888888888888,0.5694444444444444,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U201,112,1571.107142857143,889.1966245244283,0.35714285714285715,0.21428571428571427,0.0625,0.7678571428571429,0.6339285714285714,0.48214285714285715,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U202,125,1886.664,1477.8880907478053,0.296,0.232,0.112,0.832,0.72,0.448,15,Low,0,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U203,141,1718.5886524822695,1036.1896894110373,0.3120567375886525,0.20567375886524822,0.09929078014184398,0.8439716312056738,0.6666666666666666,0.48226950354609927,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U204,172,1810.3139534883721,1325.9134665353668,0.3430232558139535,0.20348837209302326,0.08139534883720931,0.8081395348837209,0.6395348837209303,0.5290697674418605,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U205,145,1594.510344827586,1151.7063253979666,0.4,0.23448275862068965,0.10344827586206896,0.7862068965517242,0.6206896551724138,0.503448275862069,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U206,138,1609.4347826086957,1022.4379905993101,0.2898550724637681,0.17391304347826086,0.050724637681159424,0.7608695652173914,0.6231884057971014,0.47101449275362317,15,Low,1,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U207,177,1653.3728813559321,1099.1201579141057,0.3615819209039548,0.1638418079096045,0.11299435028248588,0.8135593220338984,0.6440677966101694,0.519774011299435,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U208,154,1779.3246753246754,1250.5622206644346,0.33766233766233766,0.16233766233766234,0.08441558441558442,0.8311688311688312,0.7207792207792207,0.525974025974026,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U209,107,1810.6168224299065,1273.035828134596,0.38317757009345793,0.2336448598130841,0.12149532710280374,0.7383177570093458,0.6261682242990654,0.5233644859813084,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U210,105,1649.990476190476,1118.3715539125326,0.29523809523809524,0.22857142857142856,0.11428571428571428,0.7619047619047619,0.638095238095238,0.49523809523809526,15,Low,2,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U211,118,1906.2118644067796,1517.6864244418068,0.3389830508474576,0.2033898305084746,0.1440677966101695,0.7796610169491526,0.6694915254237288,0.5338983050847458,35,Medium,0,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U212,180,1676.0944444444444,1008.9438844554918,0.35555555555555557,0.2611111111111111,0.07777777777777778,0.7666666666666667,0.6611111111111111,0.5,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U213,145,1790.8620689655172,1136.5776029420858,0.32413793103448274,0.1793103448275862,0.08275862068965517,0.8482758620689655,0.6689655172413793,0.5586206896551724,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U214,123,1882.0894308943089,1386.1791512923369,0.34146341463414637,0.1951219512195122,0.11382113821138211,0.8048780487804879,0.6422764227642277,0.4796747967479675,35,Medium,0,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U215,167,1696.5928143712574,1117.9612692155877,0.33532934131736525,0.17964071856287425,0.10778443113772455,0.7784431137724551,0.688622754491018,0.48502994011976047,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U216,160,1594.2625,1204.241113822363,0.3375,0.2125,0.10625,0.775,0.6625,0.49375,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U217,116,1752.8275862068965,1183.707398303145,0.3706896551724138,0.1810344827586207,0.08620689655172414,0.8362068965517241,0.6896551724137931,0.5172413793103449,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U218,160,1742.9,1150.932677298267,0.35625,0.2125,0.08125,0.7875,0.64375,0.5125,35,Medium,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U219,134,1685.6119402985075,1243.2633502407473,0.3582089552238806,0.13432835820895522,0.08208955223880597,0.8134328358208955,0.7014925373134329,0.48507462686567165,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U220,102,1610.9411764705883,1310.569189499711,0.3627450980392157,0.17647058823529413,0.08823529411764706,0.7843137254901961,0.6764705882352942,0.5196078431372549,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U221,112,1825.794642857143,1262.2497014457444,0.4107142857142857,0.26785714285714285,0.15178571428571427,0.7857142857142857,0.5982142857142857,0.5,20,Low,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
U222,155,1599.0774193548386,1004.9297742181691,0.3419354838709677,0.2129032258064516,0.0967741935483871,0.7677419354838709,0.6709677419354839,0.4258064516129032,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U223,148,1766.2837837837837,1289.950202279567,0.2635135135135135,0.1554054054054054,0.10810810810810811,0.7702702702702703,0.6351351351351351,0.4797297297297297,15,Low,0,Impulsive Micro-Spender,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U224,150,1569.1666666666667,873.1510737204359,0.38,0.18666666666666668,0.04666666666666667,0.84,0.6333333333333333,0.38,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U225,194,1646.4226804123712,988.9146333338356,0.38144329896907214,0.211340206185567,0.08762886597938144,0.8298969072164949,0.6134020618556701,0.4793814432989691,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U226,128,1788.4921875,1462.6156916141051,0.2890625,0.21875,0.1015625,0.765625,0.609375,0.4765625,15,Low,0,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U227,113,1604.787610619469,1164.3573215921017,0.2920353982300885,0.20353982300884957,0.07964601769911504,0.7787610619469026,0.672566371681416,0.46017699115044247,15,Low,1,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U228,197,1800.5888324873097,1302.983334457755,0.3350253807106599,0.15736040609137056,0.12690355329949238,0.7258883248730964,0.583756345177665,0.5482233502538071,20,Low,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
U229,118,1633.093220338983,1259.4247295314444,0.3559322033898305,0.22033898305084745,0.0847457627118644,0.8305084745762712,0.6271186440677966,0.4830508474576271,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U230,116,1744.8793103448277,1368.3687982104975,0.22413793103448276,0.1896551724137931,0.13793103448275862,0.8017241379310345,0.6379310344827587,0.5344827586206896,15,Low,0,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U231,179,1703.1396648044692,1157.9385923938034,0.40782122905027934,0.22905027932960895,0.1005586592178771,0.8268156424581006,0.6256983240223464,0.5083798882681564,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U232,180,1598.7444444444445,1052.045876616261,0.36666666666666664,0.2111111111111111,0.11666666666666667,0.7722222222222223,0.6611111111111111,0.49444444444444446,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U233,171,1810.374269005848,1292.2158125319281,0.29239766081871343,0.21052631578947367,0.14035087719298245,0.7602339181286549,0.6023391812865497,0.4619883040935672,15,Low,3,Impulsive Micro-Spender,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U234,157,1677.4840764331211,1186.3599499454451,0.3375796178343949,0.21656050955414013,0.08917197452229299,0.8343949044585988,0.643312101910828,0.4140127388535032,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U235,156,1626.1025641025642,1194.9890655700965,0.3141025641025641,0.27564102564102566,0.08974358974358974,0.8333333333333334,0.6474358974358975,0.44871794871794873,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U236,111,1666.3333333333333,948.8641471237966,0.34234234234234234,0.2072072072072072,0.05405405405405406,0.8198198198198198,0.7027027027027027,0.4594594594594595,35,Medium,1,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U237,123,1560.0325203252032,972.5787585366598,0.3252032520325203,0.18699186991869918,0.08130081300813008,0.7886178861788617,0.5609756097560976,0.44715447154471544,20,Low,1,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
U238,131,1616.4503816793892,1114.4740547329623,0.2824427480916031,0.21374045801526717,0.0916030534351145,0.7480916030534351,0.5954198473282443,0.5267175572519084,0,Low,1,Controlled Planner,Disable one-click payments on mobile apps.,20,Frequent mobile purchases,20
U239,151,1774.5761589403974,1230.271912692941,0.39072847682119205,0.152317880794702,0.12582781456953643,0.8079470198675497,0.6887417218543046,0.44370860927152317,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U240,149,1853.5302013422818,1396.1740702916265,0.37583892617449666,0.1610738255033557,0.12751677852348994,0.8590604026845637,0.6644295302013423,0.4697986577181208,35,Medium,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U241,166,1644.5180722891566,1099.4995320069643,0.27710843373493976,0.20481927710843373,0.09036144578313253,0.8614457831325302,0.5783132530120482,0.4759036144578313,0,Low,1,Impulsive Micro-Spender,Disable one-click payments on mobile apps.,20,Frequent mobile purchases,20
U242,147,1757.1700680272108,1281.4581985825284,0.3469387755102041,0.1564625850340136,0.08843537414965986,0.8299319727891157,0.6462585034013606,0.4965986394557823,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U243,177,1655.6440677966102,1034.438743782301,0.3163841807909605,0.22033898305084745,0.06779661016949153,0.7966101694915254,0.672316384180791,0.5254237288135594,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U244,144,1734.6041666666667,1149.5335157178938,0.3333333333333333,0.2013888888888889,0.1111111111111111,0.7847222222222222,0.5902777777777778,0.4444444444444444,20,Low,2,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
U245,188,1640.8297872340424,1035.3277725151252,0.3882978723404255,0.21808510638297873,0.0851063829787234,0.8138297872340425,0.601063829787234,0.4787234042553192,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U246,181,1644.0883977900553,1022.4447297901986,0.3314917127071823,0.22099447513812154,0.10497237569060773,0.7348066298342542,0.7182320441988951,0.5303867403314917,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U247,138,1537.304347826087,1052.4709931241903,0.34057971014492755,0.21739130434782608,0.10144927536231885,0.8260869565217391,0.6666666666666666,0.5144927536231884,35,Medium,1,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U248,187,1861.2299465240642,1395.712145493074,0.35294117647058826,0.20855614973262032,0.1497326203208556,0.8502673796791443,0.6470588235294118,0.48128342245989303,35,Medium,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U249,100,1605.07,1063.8381081269042,0.33,0.25,0.06,0.81,0.67,0.51,35,Medium,2,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U250,171,1657.6374269005848,1211.6833053538949,0.30994152046783624,0.2046783625730994,0.06432748538011696,0.7894736842105263,0.5146198830409356,0.4853801169590643,20,Low,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
U251,103,1783.2330097087379,1199.3552451203586,0.32038834951456313,0.18446601941747573,0.11650485436893204,0.8155339805825242,0.7378640776699029,0.5631067961165048,35,Medium,2,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U252,192,1838.828125,1380.8011812862462,0.3020833333333333,0.17708333333333334,0.140625,0.8333333333333334,0.7083333333333334,0.4270833333333333,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U253,195,1796.0820512820512,1353.0286734474726,0.31794871794871793,0.18461538461538463,0.09230769230769231,0.8153846153846154,0.6717948717948717,0.5282051282051282,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U254,164,1814.2317073170732,1477.4877060207525,0.31097560975609756,0.18292682926829268,0.12804878048780488,0.75,0.6341463414634146,0.43902439024390244,35,Medium,0,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U255,134,1748.1940298507463,1503.1248577577323,0.26865671641791045,0.1791044776119403,0.1044776119402985,0.7835820895522388,0.664179104477612,0.5373134328358209,15,Low,0,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U256,105,1713.4095238095238,1284.069587552659,0.3904761904761905,0.2761904761904762,0.11428571428571428,0.7714285714285715,0.7047619047619048,0.5714285714285714,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U257,103,1584.9029126213593,942.1158447831314,0.2815533980582524,0.1650485436893204,0.08737864077669903,0.7572815533980582,0.6310679611650486,0.46601941747572817,15,Low,1,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U258,146,1713.1438356164383,997.499224714769,0.3356164383561644,0.23972602739726026,0.08904109589041095,0.7876712328767124,0.6232876712328768,0.3972602739726027,35,Medium,1,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U259,110,1587.6090909090908,1083.8322604185284,0.45454545454545453,0.18181818181818182,0.10909090909090909,0.8727272727272727,0.6090909090909091,0.509090909090909,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U260,161,1857.2919254658384,1378.4986517936436,0.3167701863354037,0.2422360248447205,0.11801242236024845,0.8198757763975155,0.6521739130434783,0.5900621118012422,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U261,151,1756.132450331126,1352.632296304736,0.304635761589404,0.2052980132450331,0.09271523178807947,0.8145695364238411,0.6556291390728477,0.4900662251655629,35,Medium,0,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U262,193,1786.1347150259066,1363.74393234483,0.3005181347150259,0.20207253886010362,0.12435233160621761,0.7772020725388601,0.6787564766839378,0.5233160621761658,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U263,165,1840.0969696969696,1308.8910602539515,0.296969696969697,0.18787878787878787,0.10303030303030303,0.7818181818181819,0.6606060606060606,0.5636363636363636,15,Low,3,Impulsive Micro-Spender,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U264,192,1795.609375,1287.916885596599,0.3229166666666667,0.21354166666666666,0.13020833333333334,0.8072916666666666,0.6770833333333334,0.5208333333333334,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U265,179,1921.5754189944134,1293.5642679617565,0.2849162011173184,0.16201117318435754,0.13966480446927373,0.8268156424581006,0.6368715083798883,0.40782122905027934,15,Low,3,Impulsive Micro-Spender,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U266,151,1740.8079470198675,1245.1404296449555,0.33774834437086093,0.15894039735099338,0.06622516556291391,0.7682119205298014,0.5695364238410596,0.5231788079470199,20,Low,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
U267,166,1754.5421686746988,1261.5866710274236,0.3795180722891566,0.21686746987951808,0.09036144578313253,0.8433734939759037,0.608433734939759,0.5602409638554217,35,Medium,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U268,169,1905.9467455621302,1480.6755828576677,0.3076923076923077,0.22485207100591717,0.1301775147928994,0.834319526627219,0.6863905325443787,0.514792899408284,35,Medium,0,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U269,167,1681.7964071856288,1244.3135357166764,0.32335329341317365,0.20958083832335328,0.11976047904191617,0.7964071856287425,0.6287425149700598,0.49101796407185627,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U270,126,1687.0714285714287,1182.5810495932794,0.38095238095238093,0.20634920634920634,0.06349206349206349,0.753968253968254,0.6587301587301587,0.5158730158730159,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U271,149,2019.241610738255,1484.7193822175702,0.35570469798657717,0.22818791946308725,0.1476510067114094,0.8187919463087249,0.697986577181208,0.5167785234899329,35,Medium,0,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U272,129,1630.5271317829458,1062.8750961243002,0.37209302325581395,0.16279069767441862,0.11627906976744186,0.813953488372093,0.6434108527131783,0.5503875968992248,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U273,138,1731.0434782608695,1279.190721982196,0.2971014492753623,0.2391304347826087,0.11594202898550725,0.8188405797101449,0.7463768115942029,0.5434782608695652,15,Low,0,Controlled Planner,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U274,182,1686.6538461538462,1169.6337226932922,0.3131868131868132,0.17582417582417584,0.07142857142857142,0.7802197802197802,0.6978021978021978,0.489010989010989,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U275,130,1686.0230769230768,1303.607870520688,0.38461538461538464,0.18461538461538463,0.14615384615384616,0.7846153846153846,0.7,0.5307692307692308,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U276,108,1703.351851851852,1198.9080648408635,0.3888888888888889,0.2222222222222222,0.07407407407407407,0.8148148148148148,0.6481481481481481,0.5555555555555556,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U277,164,1674.2743902439024,1181.4654793303607,0.3780487804878049,0.20121951219512196,0.07317073170731707,0.8048780487804879,0.6341463414634146,0.5487804878048781,35,Medium,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U278,185,1883.1135135135135,1385.5049868428455,0.31351351351351353,0.2,0.14054054054054055,0.7891891891891892,0.6486486486486487,0.5297297297297298,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U279,148,1619.1486486486488,1359.8697785037941,0.3783783783783784,0.19594594594594594,0.060810810810810814,0.777027027027027,0.6486486486486487,0.5067567567567568,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U280,104,1855.8365384615386,1572.900339460603,0.3557692307692308,0.22115384615384615,0.10576923076923077,0.7788461538461539,0.6923076923076923,0.5,35,Medium,0,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U281,123,1742.0731707317073,1165.683604197109,0.34146341463414637,0.18699186991869918,0.07317073170731707,0.8048780487804879,0.6422764227642277,0.4878048780487805,35,Medium,2,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U282,161,1844.2298136645963,1444.4565208429049,0.32919254658385094,0.2422360248447205,0.14285714285714285,0.8012422360248447,0.6583850931677019,0.4782608695652174,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U283,171,1697.06432748538,1273.1870947313967,0.32748538011695905,0.19298245614035087,0.0935672514619883,0.7777777777777778,0.6374269005847953,0.4619883040935672,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U284,160,1705.85625,1194.5101090361782,0.375,0.20625,0.14375,0.79375,0.7375,0.45,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U285,101,1481.960396039604,1013.7271913171915,0.43564356435643564,0.22772277227722773,0.10891089108910891,0.8118811881188119,0.6237623762376238,0.5247524752475248,35,Medium,2,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
